summary_level,slide,cell_state,feature_type,marker_family,marker,display_marker,available,n_cells,n_other,mean_value,median_value,pct_detected,other_mean_value,delta_mean_value,log2_fc_raw_vs_other
slide,slide2,other/background,gene,immune_myeloid,C1QB,C1QB,TRUE,24824,93272,0.0592700300288722,0,0.0778279084756687,0.0751309828503702,-0.015860952821498,-0.224822513789169
slide,slide2,other/background,gene,immune_myeloid,APOE,APOE,FALSE,24824,93272,,,,,,
slide,slide2,other/background,gene,immune_myeloid,HLA-DRA,HLA-DRA,TRUE,24824,93272,0.257402149460171,0,0.280091846600064,0.437930369375571,-0.1805282199154,-0.871326628825574
slide,slide2,other/background,gene,immune_myeloid,CD74,CD74,TRUE,24824,93272,0.642220510370961,0.693147180559945,0.502779568159845,0.947816946093167,-0.305596435722206,-0.888078308305469
slide,slide2,other/background,gene,t_cell,CD3D,CD3D,TRUE,24824,93272,0.0144933950938909,0,0.0200612310667096,0.0234362468029554,-0.00894285170906458,-0.243906939534692
slide,slide2,other/background,gene,t_cell,CD3E,CD3E,TRUE,24824,93272,0.027001104243226,0,0.037504028359652,0.0438646547337403,-0.0168635504905143,-0.363060747209133
slide,slide2,other/background,gene,t_cell,CD4,CD4,TRUE,24824,93272,0.0182133807133676,0,0.0257009345794393,0.0264697028481874,-0.0082563221348198,-0.216406325867558
slide,slide2,other/background,gene,t_cell,CD8A,CD8A,TRUE,24824,93272,0.0188682779616792,0,0.0260232033515952,0.0301554735432417,-0.0112871955815625,-0.28369898863237
slide,slide2,other/background,gene,t_cell,CD8B,CD8B,TRUE,24824,93272,0.00720664033270155,0,0.0102320335159523,0.0122132989369259,-0.00500665860422435,-0.169198564132991
slide,slide2,other/background,gene,t_cell,TRAC,TRAC,FALSE,24824,93272,,,,,,
slide,slide2,other/background,module_score,caf_matrix,score_caf_mycaf_matrix,CAF/matrix module,TRUE,24824,93272,-0.266367045496072,-0.355247827520483,,0.0708926101873494,-0.337259655683421,
slide,slide2,other/background,module_score,tgfb_emt,score_tgfb_emt,TGF/EMT module,TRUE,24824,93272,-0.101171091071017,-0.254576702320524,,0.02692631405724,-0.128097405128257,
slide,slide2,other/background,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,24824,93272,-0.340773945247064,-0.537381769156156,,0.0906957330904572,-0.431469678337522,
slide,slide2,other/background,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,24824,93272,-0.125299279963393,-0.280949216407314,,0.0333479428532819,-0.158647222816675,
slide,slide2,other/background,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,24824,93272,-0.0682120149709652,-0.193713272736591,,0.0181543770867916,-0.0863663920577569,
slide,slide2,other/background,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,24824,93272,-0.197678518725515,-0.358691125504665,,0.0526114112364074,-0.250289929961922,
slide,slide2,other/background,module_score,t_cell,score_t_cell,T cell module,TRUE,24824,93272,-0.058486916996715,-0.184223147327019,,0.0155660780033289,-0.0740529950000439,
slide,slide3,CAF/matrix-like,gene,caf_matrix,ACTA2,ACTA2,TRUE,9666,57434,0.204612447425402,0,0.215083798882682,0.0325815520073619,0.17203089541804,2.12551521519989
slide,slide3,CAF/matrix-like,gene,caf_matrix,TAGLN,TAGLN,TRUE,9666,57434,0.393675840081354,0,0.341092489137182,0.0898145658213235,0.30386127426003,2.3208604601152
slide,slide3,CAF/matrix-like,gene,caf_matrix,COL1A1,COL1A1,TRUE,9666,57434,1.71492560259263,1.79175946922806,0.919097868818539,0.283221132618082,1.43170446997454,3.31378261931523
slide,slide3,CAF/matrix-like,gene,caf_matrix,COL1A2,COL1A2,TRUE,9666,57434,1.35541701801622,1.38629436111989,0.879681357334989,0.172293637513847,1.18312338050237,3.36828402133691
slide,slide3,CAF/matrix-like,gene,caf_matrix,COL3A1,COL3A1,TRUE,9666,57434,1.92889842822851,1.94591014905531,0.947444651355266,0.296448051171633,1.63245037705687,3.39842773010643
slide,slide3,CAF/matrix-like,gene,caf_matrix,DCN,DCN,TRUE,9666,57434,1.07252242338106,1.09861228866811,0.817194289261328,0.174528068284598,0.897994355096458,2.84021351768612
slide,slide3,CAF/matrix-like,gene,caf_matrix,LUM,LUM,TRUE,9666,57434,1.24426252627299,1.38629436111989,0.83912683633354,0.176232757958473,1.06802976831452,3.10677757217148
slide,slide3,CAF/matrix-like,gene,caf_matrix,FN1,FN1,TRUE,9666,57434,0.844131723900153,0.693147180559945,0.641940823505069,0.219864891422197,0.624266832477956,1.80728124168177
slide,slide3,CAF/matrix-like,gene,caf_matrix,POSTN,POSTN,FALSE,9666,57434,,,,,,
slide,slide3,CAF/matrix-like,gene,caf_matrix,MMP2,MMP2,TRUE,9666,57434,0.961717726361687,1.09861228866811,0.751500103455411,0.15049130812855,0.811226418233137,2.8912268992917
slide,slide3,CAF/matrix-like,gene,caf_matrix,PDPN,PDPN,FALSE,9666,57434,,,,,,
slide,slide3,CAF/matrix-like,gene,tgfb_emt,TGFB1,TGFB1,TRUE,9666,57434,0.157679649862603,0,0.197186012828471,0.0925919475343812,0.0650877023282216,0.628117374863859
slide,slide3,CAF/matrix-like,gene,tgfb_emt,TGFB2,TGFB2,TRUE,9666,57434,0.0588581585877107,0,0.0773846472170495,0.078330908829929,-0.0194727502422182,-0.399975712813178
slide,slide3,CAF/matrix-like,gene,tgfb_emt,TGFBR1,TGFBR1,TRUE,9666,57434,0.102095877095447,0,0.130767639147527,0.0973676702049033,0.00472820689054379,0.0340609252467856
slide,slide3,CAF/matrix-like,gene,tgfb_emt,TGFBR2,TGFBR2,TRUE,9666,57434,0.183670380679233,0,0.219015104489965,0.259734782883802,-0.076064402204569,-0.538949812580912
slide,slide3,CAF/matrix-like,gene,tgfb_emt,VIM,VIM,TRUE,9666,57434,1.16205585262702,1.09861228866811,0.832195323815436,0.449829791365304,0.712226061261713,1.50978119358595
slide,slide3,CAF/matrix-like,gene,tgfb_emt,ZEB1,ZEB1,FALSE,9666,57434,,,,,,
slide,slide3,CAF/matrix-like,gene,tgfb_emt,SNAI1,SNAI1,TRUE,9666,57434,0.0819051345326736,0,0.105110697289468,0.0527485901483231,0.0291565443843505,0.441366415031053
